country_code,YEARS,productivity_over_index,human_capital,natural_capacity,energy,transport,info_comm_tech,institutions,private_sector,structural_change
RUS,2014,32.92614999,59.26582307,46.49767034,33.82292639,14.43851142,16.18864366,39.80951871,77.46419022,20.56175247
RUS,2015,33.03489739,59.97198251,45.75076491,33.83090816,14.68745759,16.62980852,38.27777342,77.55484958,21.07335945
RUS,2016,33.478158,60.25341662,45.75070593,33.83090816,15.42601414,16.99587241,38.85764104,77.22137293,21.50741254
RUS,2017,33.62228907,60.49583145,45.74772833,33.83482965,15.39578723,17.47823957,38.49887771,77.0555,21.84780599
RUS,2018,33.85339942,60.7184617,45.7454534,33.83482965,15.73207923,17.99398215,38.29891777,76.84214968,22.03363614
RWA,2008,22.12512892,36.52820313,62.04736583,14.06353948,14.75981302,3.340503238,45.42335811,64.6273777,12.44662657
RWA,2009,22.84894248,37.78427923,61.85932651,14.91413996,14.73628427,3.782905491,45.40800569,66.31358418,12.69596977
RWA,2010,22.05473433,39.23198231,61.44710911,14.98785544,9.402554628,4.032480146,48.63478879,67.00991738,12.53802761
RWA,2011,22.39433415,39.90642482,61.75427904,14.67513631,10.17468158,4.146084146,49.7292659,68.40501395,12.18861302
RWA,2012,23.08912525,40.61816869,61.41807314,15.4571151,10.20585002,4.436976377,50.38168572,68.56355601,13.39098562
RWA,2013,23.49725239,40.88216139,61.46454359,15.79958796,10.659627,4.658564095,52.44048443,69.17561455,12.9932735
RWA,2014,23.79394933,40.94196149,61.14353824,15.27601244,10.64541613,4.927214836,54.23427339,69.60935105,13.56742695
RWA,2015,24.32384435,40.93768519,61.2425493,15.36402892,10.54707322,5.509214546,54.63375657,69.65602977,14.38582059
RWA,2016,25.0617768,41.25219019,61.2427285,15.33507602,13.24799515,5.614544279,54.51759426,69.70691555,14.21118083
RWA,2017,25.24195109,41.49150689,61.27248044,15.52378119,13.24799515,5.689532854,55.77159809,70.13933367,14.16314464
RWA,2018,25.42341939,41.73294401,61.31079933,15.49493974,13.24768752,5.755870704,57.02560191,70.54816012,14.35023875
LCA,2008,34.37723759,49.76655366,44.15897536,27.22761927,24.26642416,11.05900113,74.33513441,82.95339988,19.69933532
LCA,2009,34.62415945,50.37833334,44.30100838,27.35024405,24.21353908,11.52093819,75.66128485,83.47730757,19.20556273
LCA,2010,34.97235855,50.58533743,44.30412915,27.28801882,24.03581793,12.20082982,75.15447384,82.83451337,20.04213934
LCA,2011,34.84143318,50.64383859,44.31788513,26.89135865,24.26661726,12.38024711,75.29213108,82.85450907,19.19753238
LCA,2012,34.83959837,50.877613,44.34458326,27.48689567,24.1900618,12.69053265,72.59421004,83.31414438,18.85187575
LCA,2013,34.23470348,50.92492844,44.36348652,25.41550528,23.9323275,12.36610063,72.83041412,83.05684131,18.35573656
LCA,2014,33.51713464,50.24556757,44.38395687,24.73862108,24.17253836,12.56292156,66.74616334,82.72283635,17.21754313
LCA,2015,33.59314142,50.40640443,44.40207053,24.72163067,24.12861813,12.18220433,67.58723018,82.09031919,17.97314041
LCA,2016,33.48914378,50.32409263,44.40357586,24.69476015,23.81136268,12.39967605,67.5596506,81.79571842,17.57199562
LCA,2017,33.69979695,50.3501354,44.41858266,24.69476015,23.8868022,12.63096064,68.09137822,81.55686352,17.97633222
LCA,2018,33.83875605,50.37364014,44.43809515,24.69476015,23.93350291,12.86224523,68.22463639,81.26130896,18.22231032
STP,2008,24.47122093,36.79539902,45.60191531,18.9201057,15.74429389,4.925274953,47.858502,71.06114523,15.36030973
STP,2009,24.99256788,38.39404141,46.2759046,18.66566734,15.7053234,5.330161565,47.21668513,71.0615141,16.34208884
STP,2010,25.40508282,37.72152417,45.80549883,19.27768837,16.11764823,5.745110465,45.90556294,71.0041014,17.26053712
STP,2011,25.61200991,38.26636436,46.35447203,18.60911501,16.08114533,5.954868528,47.09331608,75.17899004,16.54511593
STP,2012,25.85784931,40.74106691,46.30580183,18.12258517,16.48006086,6.221969981,46.40245288,75.39355977,16.29631217
STP,2013,25.40136661,42.10916446,46.45702478,17.14876669,15.78793756,6.204832896,46.28521017,75.77818781,15.03674404
STP,2014,25.88456996,41.76835294,46.43691576,19.29522145,15.76990846,6.1699456,47.37309993,75.80673697,15.41051077
STP,2015,25.97893184,42.76925954,46.68598327,19.33824097,14.29318364,6.854073383,47.44365291,75.80673187,15.25005805
STP,2016,26.26107153,42.89817623,46.75597775,19.33654809,15.22992946,6.807777271,48.66974694,75.80665859,15.24666816
STP,2017,26.58672389,43.3019176,46.72353267,19.44745972,15.22992946,6.985549317,48.51337295,75.80657606,16.21608881
STP,2018,26.7286,43.71721236,46.703952,19.55837136,15.22992946,7.172952034,48.42049795,75.80649356,16.2662531
SAU,2008,30.51706855,43.14572048,73.8796872,35.15008541,10.36899641,10.27853595,48.30952634,81.7939788,15.94157585
SAU,2009,30.92771609,44.46963788,69.10273234,35.35803685,10.86595579,11.34319486,47.46658481,81.56609813,16.1448808
SAU,2010,31.75855094,48.26223131,70.62423225,35.53571032,10.71629195,12.14346666,49.47317712,81.54446739,16.27450423
SAU,2011,33.387238,49.26929136,72.45152617,35.42585176,16.39615146,12.91978571,44.80846894,81.28884827,15.8238254
SAU,2012,34.04296311,50.42221148,71.91677814,35.95368408,16.61124467,13.49228874,47.95736152,81.01006695,15.89063487
SAU,2013,34.28753683,51.47354056,71.10975666,36.73799586,16.49946093,14.00564764,48.25999167,80.72382839,15.77973326
SAU,2014,34.56255018,52.69653627,70.16208977,37.63635974,16.43832767,13.73208705,49.24711798,80.65216684,16.32160997
SAU,2015,34.73870257,52.89769191,66.21172471,37.63636191,15.86054046,14.24299987,48.13010922,81.28227872,18.20527839
SAU,2016,35.09484861,53.15520095,66.2116878,37.63636191,17.03323171,13.82218602,51.2600159,81.50834688,17.66055382
SAU,2017,34.62963273,53.21540466,67.63378459,37.78498644,16.02132947,13.80786274,49.99151663,81.70198021,16.83095843
SAU,2018,34.73397398,53.40440235,68.51368983,37.97592954,16.0385956,13.74127867,50.072041,81.88788325,16.87192141
SEN,2008,23.09455151,33.12381441,51.08523114,19.61923699,8.81248205,4.467642675,48.97170927,76.61416139,16.5016531
SEN,2009,23.68848433,33.76766142,51.50203278,21.44161185,8.823826863,4.781027824,46.95609127,77.4759289,17.3252068
SEN,2010,23.74724057,34.45919313,51.52398443,21.69332163,8.586774728,5.090437349,45.34289806,77.57447971,17.07856213
SEN,2011,24.23274176,35.29659699,51.14866146,22.03020815,8.597318426,5.340536991,46.85846534,78.07538532,17.79854849
SEN,2012,24.88706405,35.77638234,51.50667251,21.90385368,9.199893534,5.702546787,50.45505128,78.09816024,17.63647403
SEN,2013,25.27330193,36.38325107,51.32689241,22.46958435,9.145141004,6.061229727,51.62309409,78.24954872,17.7164764
SEN,2014,25.75171724,37.08866207,51.24528446,23.44121382,9.098130073,6.437871921,52.94924007,78.5492281,17.81879217
SEN,2015,25.89791762,37.69069455,51.57310698,23.48479074,9.065272535,6.683258352,53.0130085,78.54860927,17.57051789
SEN,2016,26.0293,37.62380172,51.57325264,23.48479074,9.205021045,6.867070592,52.30078141,78.5774836,17.79959664
SEN,2017,26.15871873,38.23015814,51.60515813,24.05010211,9.119733731,7.08747864,52.04948188,78.6073527,17.47278409
SEN,2018,26.30686404,39.20989141,51.60132447,24.23880818,9.005811303,7.321438455,51.77680403,78.64200894,17.42110884
SRB,2008,33.39241847,56.60094464,52.92024336,28.56321104,15.67528976,12.45509213,49.22654756,79.59505969,23.62013855
SRB,2009,33.78554089,57.21971328,52.28590179,28.04357632,15.89061334,13.05736772,51.20114288,80.06153335,23.78939943
SRB,2010,34.01718839,57.0953917,52.54689708,28.10604741,15.88712561,13.77764444,51.82011674,80.438045,23.30554259
SRB,2011,34.39737331,57.55862737,52.91393214,28.57507653,15.90464751,14.18349268,52.68814741,80.17969681,23.62924234
SRB,2012,34.43202994,58.50209876,52.23715536,28.28560467,15.9044093,14.42756986,51.74961263,80.19413435,24.00071327
SRB,2013,34.57565043,58.4426264,52.39471682,28.51283839,15.93023923,15.10726139,52.83100568,80.15478453,22.95508074
SRB,2014,34.88925757,59.05603832,52.38435627,27.96738686,16.09669156,15.55380106,55.92271554,79.62029558,22.76306891
SRB,2015,35.16194335,59.93455688,52.28452987,28.11969092,16.13976597,15.96084353,56.28640312,79.61768174,22.9697259
SRB,2016,35.13158964,60.3615079,52.28461578,28.11969092,16.13678661,16.25938332,54.94180028,79.76503429,22.74056749
SRB,2017,35.41618727,60.93198704,52.38948507,28.20529183,16.12095447,16.70895752,56.32030009,79.68709778,22.74056749
SRB,2018,35.64712454,61.50246618,52.38948507,28.25628651,16.10130374,17.15825688,57.25925942,79.60916127,22.74056749
SLE,2008,19.98183806,32.24672851,56.72798814,15.01342804,11.15096346,3.268088152,37.99243019,74.94893174,8.917680201
SLE,2009,20.53255595,35.01158561,57.53833942,15.26486964,11.13266644,3.322964832,38.27055022,75.63269067,9.593624539
SLE,2010,20.4672282,34.04367539,57.7550968,16.11327575,9.785776816,3.624223038,39.36888963,75.6124633,9.206718884
SLE,2011,20.59270053,35.83162139,58.27442206,15.41750175,9.815500565,3.686044066,39.6890002,76.36113009,9.160781147
SLE,2012,21.0072231,36.06731945,61.95690012,15.1764986,10.27604696,3.795324767,38.37360259,76.43134957,9.776759284
SLE,2013,21.47528217,37.10594668,66.09501153,12.73863339,11.08167531,4.550063702,38.78896832,75.84097412,9.762048543
SLE,2014,21.2148325,36.77511749,63.7359063,14.58960009,11.07452604,4.928448612,38.38170364,76.08220799,7.528223406
SLE,2015,20.6313104,37.37214661,63.17142179,14.48377416,9.416803814,5.246167174,38.82388189,76.16486334,6.571504238
SLE,2016,20.88456384,38.17319736,63.16938175,14.59889796,10.06602929,5.753342026,39.47966542,76.1870039,5.901811032
SLE,2017,21.41361002,39.01826489,63.16806885,13.96969158,10.03829002,6.177219397,39.59574033,76.13793399,6.868539822
SLE,2018,21.61912552,39.55686316,63.16675596,13.49079,10.02065666,6.692864255,39.92512077,76.08886408,6.948349344
SGP,2008,42.9166055,72.97053838,43.17446392,35.71448714,28.37564593,18.56750371,90.55478734,91.1032383,23.53095129
SGP,2009,42.9494168,72.613869,43.30629813,36.02564243,28.16987447,19.2484588,89.06685326,91.09007942,23.23313051
SGP,2010,43.12444047,73.11071969,43.17654078,36.21958673,28.89913474,19.89409025,89.12907922,91.01326035,22.43274275
SGP,2011,43.50596277,74.17306854,43.13980044,36.47443563,29.22703278,20.30274182,89.15522421,91.50648197,22.71638591
SGP,2012,43.69197132,73.96784388,43.18998686,36.58359542,29.11821161,20.33249697,91.32105952,91.88587302,22.87313012
SGP,2013,43.77667417,74.88480913,43.24665701,36.64060274,28.84540165,20.84757583,90.72725635,92.4147509,22.54353439
SGP,2014,44.22135743,76.11942416,43.25547405,36.80580688,29.00176642,20.98136496,91.44821918,92.62443602,23.41232942
SGP,2015,44.4059178,76.70913259,43.25546236,36.79993122,29.18035985,21.21205728,92.00310509,92.34689026,23.54472235
SGP,2016,44.40918266,76.62661291,43.25541909,36.79993122,29.39625336,20.97733064,91.87127373,92.52019329,23.66228095
SGP,2017,44.43012829,76.98558411,43.26126706,36.88265473,29.40454511,21.02693516,92.41315983,92.53008654,23.38204498
SGP,2018,44.4615515,77.48376057,43.26201861,36.9292084,29.41867775,21.076607,92.87006821,92.53997979,23.1505028
SVK,2008,36.40834682,57.94202286,47.24889729,33.43352503,17.90265194,13.41106943,73.5732043,78.33541281,24.37707485
SVK,2009,36.52519061,58.88438503,47.15099204,33.02054842,17.99421554,14.0471011,72.0261572,78.83396,24.07362295
SVK,2010,36.71564163,59.95947557,47.13877347,33.09604247,17.42101856,14.67071427,72.50406952,79.87936113,23.84926724
SVK,2011,36.80286276,59.74546049,47.10371824,33.37615281,17.38943497,14.85634546,72.4981013,79.85367887,23.95727491
SVK,2012,36.85108963,60.7093762,47.01985377,32.74520696,17.39840748,15.32114552,71.92550765,80.06190294,23.70327234
SVK,2013,36.93371618,60.56979145,47.01461133,33.05309188,17.4045533,15.70547457,71.25168684,79.87301578,23.64688084
SVK,2014,36.99591373,60.71468573,47.00069595,32.97680857,17.38085804,16.20937203,71.53591382,79.4009567,23.30430384
SVK,2015,37.04694156,61.88753158,46.9887504,32.97951634,17.36701591,16.53792938,70.55268722,79.56972496,22.94614806
SVK,2016,37.08459239,60.32622177,46.98877797,32.97951634,17.36580598,16.84394123,71.21943811,79.76135617,23.02893139
SVK,2017,37.28617134,60.63317706,46.99533518,32.9463193,17.36416873,17.25034008,72.15230467,79.95298739,23.02893139
SVK,2018,37.47901593,60.8406745,46.99533518,32.97194032,17.36262037,17.86053558,72.1529775,80.14461861,23.02893139
SVN,2008,38.9457846,67.74616189,42.14654358,33.93070271,20.38103021,17.3072378,78.37730007,78.24575782,25.25452199
SVN,2009,39.05083611,69.71364792,42.14012064,32.93283748,20.41306686,17.75006648,78.54543171,79.19733225,24.8004885
SVN,2010,39.19105511,70.8105933,42.10954524,32.88062234,20.22640382,18.1740166,76.39147644,81.12769077,24.91685475
SVN,2011,39.66509343,73.20340372,42.06492636,33.18727679,20.17847207,18.43768207,76.65151001,81.63514874,25.75445264
SVN,2012,39.64775818,74.07951252,41.93004209,32.87417557,20.00943587,18.79430206,75.66833881,81.46803237,25.79338425
SVN,2013,39.56410321,74.75810403,41.88781804,32.65660789,19.95994952,18.98549862,74.93623384,80.85046385,25.57041025
SVN,2014,39.52169765,73.54318962,41.93778057,32.69930989,19.9254365,19.33623842,75.13810719,80.28481134,25.39362847
SVN,2015,39.59160914,72.09901446,41.94897701,32.82704474,19.99384991,19.90971023,75.01108942,80.52190504,25.28959391
SVN,2016,39.74254584,71.40376532,41.94902025,32.82704474,19.98679449,19.99985617,76.37316141,80.37291037,25.79587509
SVN,2017,39.89354173,71.61448327,41.93155098,32.91284088,20.02054066,20.4971615,76.2450125,80.44775061,25.78806325
SVN,2018,40.05115993,71.82520121,41.9140817,32.97068635,20.03557616,21.02446089,76.2450125,80.52259086,25.79289603
ZAF,2008,30.97110736,44.06753585,66.2365953,29.1145456,12.24370596,6.573627453,62.39310866,80.101937,24.76449433
ZAF,2009,31.62593647,44.65882118,64.35913193,28.89215771,13.94728881,6.717959535,61.4539398,80.10497772,26.12843102
ZAF,2010,31.62717052,44.79014781,64.7706093,28.82568759,11.32880477,7.797399739,61.19865398,80.25845679,27.59154374
ZAF,2011,32.7252067,45.47059955,64.69520968,29.11519798,13.11722191,9.042046559,61.33184075,80.15478622,26.33980582
ZAF,2012,32.94308902,46.24787039,64.3930414,29.12297002,13.18149673,9.702420713,59.94292956,82.47989112,25.29399019
ZAF,2013,33.0337734,47.01315114,64.26647094,29.23485965,13.10011062,10.34683426,60.82165043,82.64201233,23.56237787
ZAF,2014,33.19375311,47.89738223,63.99304195,29.30515049,13.06042631,10.63625837,59.86863512,82.33073638,23.96375095
ZAF,2015,34.04211522,48.34854181,63.63541341,29.26720091,15.1608593,11.20305236,59.32967348,82.15316279,24.19426482
ZAF,2016,33.72389901,48.84126363,63.63541264,29.26720091,15.34176065,10.71527259,59.35068519,82.01276024,22.98527496
ZAF,2017,34.04645745,49.2959881,63.73341423,29.29019708,15.39389734,11.03837397,59.75047932,81.94580929,23.58047529
ZAF,2018,34.05110846,49.77894534,63.70178094,29.34572527,14.8984932,11.3267712,59.71120881,81.86079426,23.54656862
ESP,2008,40.50820982,66.38146059,50.18926745,32.84517433,19.81113057,17.09327244,75.96454263,87.76586075,29.34567851
ESP,2009,40.47509598,67.53368179,50.02370197,32.39355272,19.47898372,17.43452297,74.84829302,87.55453982,29.57408576
ESP,2010,40.79101512,68.08360006,49.79082336,32.05206916,19.6144084,17.8643442,75.45309496,87.72855688,30.41500416
ESP,2011,40.94814195,68.25418819,49.58772914,32.03061336,19.64063446,18.17999175,76.33787327,88.18999846,30.33166378
ESP,2012,40.73839751,68.21419414,49.50973074,31.83576971,19.35436236,18.26735224,75.58322384,87.72908856,30.09728771
ESP,2013,40.69972433,68.20267545,49.43951181,31.57917488,19.24008715,18.45046676,74.48217341,87.34153632,30.61736541
ESP,2014,40.84650583,67.93985245,49.37825554,31.53339879,19.29220252,19.10189494,73.22835388,86.75819414,31.2867264
ESP,2015,40.77055751,68.07162531,49.26454972,31.66127114,19.47158471,19.5874043,73.32981193,86.20100762,29.82449628
ESP,2016,40.8746533,68.1003123,49.26456409,31.66127114,19.55739832,19.99555771,74.78906571,85.84869406,29.2148834
ESP,2017,40.92444661,68.13503285,49.1930976,31.64154135,19.54504467,20.45381632,74.13586352,85.66651999,29.21996955
ESP,2018,41.01889164,68.14005275,49.12162782,31.63628952,19.54717492,20.91807877,73.5532943,85.51047634,29.4295326
LKA,2008,28.13184702,45.59562126,48.90419887,24.59225484,16.71343485,6.15110419,44.65817209,76.82134744,20.28227562
LKA,2009,28.57333736,45.78019596,48.5853367,24.78084659,16.68615772,6.943551564,45.31532196,76.62941282,20.03596069
LKA,2010,29.02216662,46.22434617,48.96150332,25.13407636,16.67008723,7.323457164,46.46365062,76.90835541,20.28193216
LKA,2011,29.52854822,46.5810055,49.29747519,25.83764974,16.62975711,7.692957035,47.8940148,77.4740139,20.52266262
LKA,2012,29.76229055,46.68730522,49.25979441,26.32443656,16.68280112,7.889644778,48.04736101,78.2565535,20.54772058
LKA,2013,29.86654458,47.08367184,48.92600691,26.94092334,16.76650411,7.882521249,47.78411786,78.47818294,20.58339855
LKA,2014,30.29120923,47.09201486,48.94168111,26.84844459,16.91305751,8.390764511,49.48835022,79.69131436,20.46680144
LKA,2015,30.97337669,47.26146954,48.97148927,27.16645561,17.01963582,9.114614294,52.97478747,80.00916319,20.48931371
LKA,2016,30.67793087,47.35975943,48.97153292,27.16645561,15.56901344,9.234400812,52.62692019,80.24542762,20.50804609
LKA,2017,31.18934402,47.35646469,49.13183877,27.61375211,16.77224763,9.614574413,51.86646727,80.4255131,20.71955256
LKA,2018,31.43899385,47.36075925,49.16078324,27.81086974,16.78301781,10.07258707,52.07449179,80.60559858,20.77283427
SUR,2008,27.01832082,44.11509177,37.48870916,29.31223315,12.8688556,8.833281098,54.02047395,55.51798516,17.18209787
SUR,2009,28.67712338,42.96203712,35.68104118,29.34067935,21.5477741,10.02035248,53.05428475,55.54535146,15.98227256
SUR,2010,28.56094127,45.13675055,38.68293797,29.5234496,20.30313794,9.063256799,52.28863637,55.4040266,16.11265808
SUR,2011,29.27193931,45.29826061,41.3160986,29.45158672,22.13217539,9.356859561,52.92039556,55.21542902,16.16086834
SUR,2012,29.33017724,45.54538038,40.87041554,29.49727317,22.13534836,9.86307878,53.21076282,54.80523449,15.66613462
SUR,2013,30.815138,45.64939806,39.25448152,29.55123023,22.46039868,11.46375185,53.80953312,68.97526409,16.06631346
SUR,2014,31.12521921,45.6012521,38.21132206,29.69356675,22.61721835,12.14904687,52.37783336,72.39870629,16.33835834
SUR,2015,30.58918005,45.75100358,36.81792641,29.72526636,22.60379844,11.87326962,52.01972503,72.72130137,15.0791038
SUR,2016,30.92423647,45.68850889,36.81759479,29.72526636,21.99058942,12.74691323,52.19667186,72.81955062,15.6989651
SUR,2017,31.25621507,45.74821615,36.81874729,29.62612801,22.29770583,13.47467641,52.86791964,72.86486115,15.7719044
SUR,2018,31.53816675,45.80486953,36.82259412,29.62616468,22.59363195,14.19612707,52.85829543,72.92542412,15.84316888
SWE,2008,42.65317039,78.77564626,37.22894524,33.30737768,21.36780412,23.59060945,94.78660714,88.46786923,26.53174364
SWE,2009,42.66008521,78.32816908,37.10771874,32.81608438,21.39663183,23.74788589,95.38432664,89.16802071,26.61020657
SWE,2010,42.71316421,77.65203433,37.26377156,33.17710116,20.58700681,24.45667255,95.30235296,89.08401979,26.99739578
SWE,2011,43.08318962,79.159236,37.27379258,33.17389804,20.67597769,24.94614567,96.42098254,89.18551244,27.34171357
SWE,2012,43.13060029,79.41427975,37.12532489,32.97617946,20.82505121,24.89966316,96.98866908,89.3589696,27.40792245
SWE,2013,43.19872856,83.3592781,37.16219984,32.90847907,20.50365066,24.61732249,96.53591756,89.43584454,27.29807342
SWE,2014,43.24839739,83.80887619,37.10301221,33.05089835,20.49543598,25.00764477,94.92050253,89.38381404,27.38601443
SWE,2015,43.29550488,85.32920744,37.0376673,32.90118812,20.54418144,25.45028455,94.9515416,89.50853281,26.72031692
SWE,2016,43.30649533,85.33859871,37.0376777,32.90118812,20.47769239,25.27549149,94.82535405,89.55790555,27.06539998
SWE,2017,43.39052778,85.39731277,37.04772438,32.8134575,20.46254045,25.63462213,94.95276506,89.83907115,27.04845018
SWE,2018,43.47595675,85.46006348,37.04772438,32.72572688,20.4473885,25.9941324,95.08264385,90.12023675,27.04845018
CHE,2008,41.52851461,64.06582812,49.22579328,34.6768297,22.0982,18.61893142,87.57610949,82.26436484,27.38683129
CHE,2009,41.91430289,65.22769172,49.1468785,34.17941645,22.86868889,19.08017068,88.16464819,82.55163358,27.37547823
CHE,2010,41.697871,65.48006841,49.08895916,34.14057675,21.51213734,19.38543609,87.80586051,82.85474337,27.45030871
CHE,2011,41.93105441,66.45228133,49.07182211,34.29063604,21.49650817,19.5451614,88.60528417,82.97853547,27.66534423
CHE,2012,41.95369056,66.97098264,49.02194979,34.06881487,21.4836237,19.63450641,88.05284271,83.0632382,27.81296711
CHE,2013,42.03369416,67.58794271,49.00083383,33.75133247,21.62846817,19.83693023,87.85115172,82.95299154,27.88284725
CHE,2014,42.09334612,67.50648055,48.97472222,33.64346135,21.8791422,19.95605884,87.55141024,82.83503961,27.98383216
CHE,2015,42.11135085,67.44556881,48.94706593,33.7200835,21.91336557,20.04206539,87.63580667,82.96202153,27.82352715
CHE,2016,42.14392863,67.18724178,48.94324872,33.71671765,21.93496746,20.06571177,87.51997442,83.10152912,28.03802937
CHE,2017,42.20794048,67.38627162,49.00096887,33.76845457,21.98851018,20.1293882,87.52496845,83.1687513,28.03802937
CHE,2018,42.2474881,67.58530146,49.01382636,33.78171457,21.98889726,20.1891611,87.60561124,83.2272073,28.01790233
TJK,2008,22.81849209,40.24730457,55.50641129,23.00651485,12.8090728,4.867259905,29.37265117,56.8854602,13.72834215
TJK,2009,23.38421004,40.57375436,55.63077137,23.78314034,12.94809449,5.373381176,28.67490548,57.3749564,14.55037803
TJK,2010,23.54533258,40.7814193,55.84443202,23.55387357,12.913221,5.744588119,29.17851158,57.68559151,14.10295485
TJK,2011,23.75194058,40.90425856,56.07806158,23.81808743,12.93591571,5.907296564,29.6526614,56.95264159,14.36682756
TJK,2012,22.62110695,41.30218708,56.20804293,24.05569691,12.8835313,6.013968075,28.63208725,40.20137505,13.76674969
TJK,2013,22.5479297,41.58208291,56.32060173,23.83108459,12.73034009,6.371180166,27.58106514,39.12825993,13.67648774
TJK,2014,23.32266824,41.64465454,56.37453937,24.24760494,12.74400984,6.542977145,32.079526,38.04691333,15.11074533
TJK,2015,23.30971312,41.60138295,56.42049153,24.32169639,12.69793825,6.721611151,30.72242203,38.59853988,15.08426002
TJK,2016,23.35961635,41.59758823,56.42060077,24.32169639,12.8774466,6.9987672,29.42370394,38.10458216,15.3709275
TJK,2017,23.46794106,41.72326437,56.44511455,24.6282984,12.89520625,7.246993454,29.13321779,37.97234143,15.34330332
TJK,2018,23.5497671,41.77805371,56.46852625,24.65833347,12.89520625,7.487732852,28.91250036,37.96569876,15.34330332
TZA,2008,22.23951838,36.82279391,59.99365679,19.05583029,12.5697721,3.661361285,36.87245914,66.06749623,12.67923744
TZA,2009,22.3679277,37.36550555,59.65172235,19.21707597,11.87221296,3.895727146,37.01178707,66.88915535,12.77641085
TZA,2010,22.5825578,38.8181059,59.5404572,19.10979486,11.06502225,4.137957897,38.68074086,67.52767741,12.80464544
TZA,2011,22.82839181,39.64507853,59.6495964,18.82954909,11.40144261,4.353738838,38.74183148,67.9184555,12.68164822
TZA,2012,23.1761,40.32012611,59.86060446,19.24582317,11.37346459,4.530489924,38.86037059,67.66334628,12.97215004
TZA,2013,23.30366369,40.78171725,59.91696141,17.31572692,12.48022496,4.68142347,39.97901885,67.91860668,12.95735547
TZA,2014,23.55037757,41.25032481,59.78252151,17.5650027,12.4398719,4.871475383,41.02967994,68.17783956,12.88591873
TZA,2015,23.83960181,41.62964553,60.1341583,17.58854597,12.38454001,5.152744129,41.27140679,68.21872702,13.18762985
TZA,2016,23.89421652,41.11291723,59.93772243,17.5526911,11.97736719,5.302145885,41.79116076,68.69101171,13.47481262
TZA,2017,24.05891338,41.15818789,59.77418469,17.60943543,11.92110519,5.458320982,42.05837713,69.15934329,13.69032527
TZA,2018,24.21778646,41.25985815,59.61251619,17.66617977,11.85131805,5.614578572,42.35377598,69.48453319,13.90604524
THA,2008,30.57930784,48.79218758,50.07935039,29.3427249,14.19693811,7.671143421,48.55225263,86.1351557,23.41354478
THA,2009,30.77780346,49.32269746,50.07108861,29.46095009,14.08180025,8.025979262,48.5316321,86.32667993,23.37191108
THA,2010,31.17692505,49.65085065,50.09409862,29.61049614,14.75175644,8.428014136,47.85377954,86.66814734,23.50512371
THA,2011,31.70334763,50.64074266,50.41504267,29.53567291,14.73891937,8.826907521,49.43227849,87.54308203,24.03959943
THA,2012,31.92764242,50.97962369,50.61995203,29.91722062,14.51651916,9.350776286,49.73207449,88.0923126,23.5185457
THA,2013,32.89553629,51.28058713,50.61918785,29.8799195,17.14018191,9.892656739,49.26819012,88.41258205,23.93531427
THA,2014,33.24234222,52.20877487,50.57544777,29.80630718,17.1108371,10.35654607,48.89773203,88.57418272,24.68649593
THA,2015,33.80270739,52.99790538,50.32214389,29.88954653,17.00693039,10.95125058,48.40003953,88.76453694,26.7239015
THA,2016,34.19891303,54.02531903,50.32217722,29.88954653,17.04346668,12.04218884,48.61231116,88.69392769,26.02068989
THA,2017,34.6031248,54.96552964,50.36674996,29.948924,17.09315109,12.78481252,49.02010265,88.72116976,26.08489019
THA,2018,34.9874882,55.86538109,50.45063176,30.00830147,17.14261946,13.60346016,49.0829933,88.74835078,26.13565727
TLS,2008,27.09197423,36.65783977,44.16125258,50.82785371,19.97861857,3.152140177,52.43568471,69.15328605,15.44558865
TLS,2009,27.9981625,36.96000917,47.5587909,51.23021886,19.79314715,3.681434739,53.77488133,70.75983036,15.12338293
TLS,2010,28.91767634,38.03199363,44.27600972,51.29024736,20.53512792,3.993338358,53.25465858,72.72906466,17.82607183
TLS,2011,29.53281736,38.78251054,44.22936267,51.57430447,21.20975475,4.343278124,53.80390474,73.16909109,18.03700036
TLS,2012,28.7797767,39.2724865,44.60023242,52.30734635,21.16938118,4.50908269,54.01027834,73.1722414,13.61733164
TLS,2013,26.36149515,39.74698518,44.60892029,24.55710987,21.00193935,4.780724312,54.19742076,73.21353468,13.44417191
TLS,2014,28.43300828,40.26782949,44.72931894,24.88429093,21.07467323,6.619136621,54.76110263,75.70796712,16.47899613
TLS,2015,28.35584346,40.55669978,44.85324959,24.90180085,21.24090636,6.894029065,53.90311758,75.84197138,15.41287416
TLS,2016,28.794978,40.67369987,44.85321975,24.90291562,21.12275574,7.209100256,55.06442537,75.91387276,16.34378371
TLS,2017,29.03031047,41.10215449,44.89845917,24.98276092,21.13407201,7.52106582,55.32207467,76.13131848,16.34378371
TLS,2018,29.27525595,41.44764215,45.01337359,25.1812187,21.14538827,7.833031385,55.60293286,76.29421915,16.34378371
TGO,2008,20.40994658,33.8762342,66.51956706,9.333806798,12.34283332,3.755383208,34.38393973,76.22395841,11.78461332
TGO,2009,21.04962289,35.22403826,65.63946521,9.093084192,12.31145503,4.056529467,34.84765021,75.585761,13.93675481
TGO,2010,22.01711368,35.23452998,67.13638546,12.39854033,12.27412277,4.061446167,34.84929202,75.80133444,14.29697332
TGO,2011,21.075006,35.87338816,70.3653708,7.903885456,12.27656307,4.112605852,34.69235928,76.12322083,14.62934094
